f_Hz,matlab_mag_dBohm,spice_mag_dBohm,mag_error_dB,matlab_phase_deg,spice_phase_deg,phase_error_deg
52.4807460249778,79.9999131234041,79.9999962597021,8.31362980022732e-05,-0.0060314456760149,-0.00452210003500898,0.00150934564100592
53.0884444230993,79.9999131229817,79.9999962592572,8.31362754922793e-05,-0.00610128652530974,-0.00457446348600181,0.00152682303930792
53.7031796370258,79.9999131225495,79.9999962588018,8.31362523143753e-05,-0.00617193609352046,-0.00462743327603079,0.00154450281748967
54.3250331492439,79.9999131221072,79.9999962583359,8.31362287101456e-05,-0.00624340374517566,-0.00468101642801509,0.00156238731716058
54.954087385763,79.9999131216546,79.9999962578591,8.313620450906e-05,-0.00631569895322953,-0.00473522004298831,0.00158047891024122
55.5904257270409,79.9999131211914,79.9999962573711,8.31361796542751e-05,-0.00638883130033674,-0.00479005130701938,0.00159877999331736
56.2341325190355,79.9999131207175,79.9999962568719,8.31361543873754e-05,-0.0064628104801158,-0.00484551748703962,0.00161729299307618
56.8852930843847,79.9999131202325,79.9999962563609,8.31361283530896e-05,-0.00653764629842293,-0.00490162593499024,0.00163602036343269
57.5439937337163,79.9999131197363,79.9999962558381,8.31361018214238e-05,-0.00661334867465325,-0.00495838408802586,0.00165496458662739
58.2103217770877,79.9999131192285,79.9999962553031,8.31360746502696e-05,-0.00668992764309096,-0.0050157994699903,0.00167412817310065
58.8843655355595,79.9999131187088,79.9999962547557,8.31360468964704e-05,-0.00676739335419136,-0.0050738796899917,0.00169351366419966
59.5662143529017,79.999913118177,79.9999962541955,8.31360184605501e-05,-0.00684575607594631,-0.00513263244700793,0.00171312362893838
60.2559586074364,79.9999131176329,79.9999962536222,8.31359892998762e-05,-0.00692502619525504,-0.00519206552998842,0.00173296066526662
60.9536897240176,79.9999131170761,79.9999962530356,8.31359595281356e-05,-0.00700521421927774,-0.00525218681500433,0.00175302740427341
61.6595001861489,79.9999131165063,79.9999962524354,8.31359291026956e-05,-0.00708633077685548,-0.00531300427204225,0.00177332650481324
62.3734835482426,79.9999131159232,79.9999962518211,8.31358978814478e-05,-0.00716838661990166,-0.00537452596103485,0.00179386065886682
63.09573444802,79.9999131153266,79.9999962511926,8.31358660207115e-05,-0.0072513926248269,-0.00543676003901077,0.00181463258581613
63.8263486190556,79.999913114716,79.9999962505494,8.31358333641674e-05,-0.00733535979398465,-0.00549971475299566,0.00183564504098899
64.5654229034662,79.9999131140913,79.9999962498912,8.31357999118154e-05,-0.00742029925713573,-0.00556339844802708,0.00185690080910865
65.3130552647479,79.999913113452,79.9999962492177,8.31357657347098e-05,-0.00750622227291561,-0.0056278195650173,0.00187840270789831
66.0693448007603,79.9999131127978,79.9999962485285,8.31357307333747e-05,-0.00759314023032644,-0.00569298664401006,0.00190015358631638
66.8343917568622,79.9999131121283,79.9999962478232,8.31356948793882e-05,-0.00768106465024444,-0.00575890832301021,0.00192215632723422
67.6082975391989,79.9999131114433,79.9999962471015,8.31356582295939e-05,-0.0077700071869577,-0.0058255933379837,0.001944413848974
68.3911647281437,79.9999131107423,79.9999962463631,8.31356208124134e-05,-0.00785997962970689,-0.00589305052898964,0.00196692910071725
69.1830970918944,79.999913110025,79.9999962456074,8.31355824431057e-05,-0.00795099390423449,-0.00596128883799212,0.00198970506624237
69.9841996002281,79.9999131092909,79.9999962448341,8.31355431643033e-05,-0.00804306207439227,-0.0060303173090129,0.00201274476537936
70.7945784384146,79.9999131085398,79.9999962440428,8.31355030044278e-05,-0.00813619634371126,-0.0061001450919989,0.00203605125171236
71.614341021291,79.9999131077712,79.999996243233,8.31354618213709e-05,-0.00823040905703485,-0.00617078144300035,0.0020596276140345
72.4435960074998,79.9999131069846,79.9999962424044,8.31354197572409e-05,-0.008325712702167,-0.00624223572399269,0.00208347697817431
73.2824533138913,79.9999131061798,79.9999962415565,8.31353766983511e-05,-0.00842211991149256,-0.00631451740598074,0.00210760250551182
74.1310241300926,79.9999131053562,79.9999962406889,8.31353326873341e-05,-0.00851964346368413,-0.00638763607098343,0.00213200739270069
